image_name,x1,x2,y1,y2
1473314970461DeeplearnS11141.png,152,482,7,474
JPEG_20161129_152257_1000982492160.png,172,519,15,433
JPEG_20160629_140630_1000809596479.png,87,538,71,409
1476864271009DSC_6083.png,12,619,82,419
JPEG_20160530_190239_1000163411308.png,274,460,130,340
1472040869069DSC_0434.png,179,564,154,448
JPEG_20161121_164856_100037917652.png,171,408,1,478
JPEG_20161124_140750_1000397064913.png,134,500,35,410
147437558586711469698778833-Roadster-Charcoal-Grey-Colourblocked-Sweater-7991469698778686-3.png,0,640,78,405
1475561438642GI16T581.png,80,566,120,414
JPEG_20160530_154008_1000133503969.png,161,480,12,403
1472628603878DSC_2388.png,10,629,120,345
1476788992171DSC_6608.png,242,530,112,343
147443940130611470051355076-Roadster-Charcoal-Grey-Sweater-5651470051354890-2.png,0,632,35,427
JPEG_20161124_181729_1000667044512.png,138,476,107,396
JPEG_20160704_111301_1000690248233.png,111,556,61,385
1476793582109DSC_6503.png,16,640,135,330
JPEG_20160623_114600_100089509550.png,141,587,156,334
147443961742411470051963299-Roadster-Black-Sweater-1441470051963093-2.png,2,637,90,398
147438161964311470126798395-Roadster-Black--Green-Reversible-Jacket-4181470126798125-1.png,0,640,6,425
147185285501320160818_161815.png,0,628,46,453
1479453349646Sin16-11-201611332.png,41,627,132,342
1458183678910DSC_0385.png,162,420,98,371
1473167290668PNG_9355.png,36,604,53,450
JPEG_20161124_161647_1000512391590.png,54,482,123,342
1480496880260IMG_20161129_185804.png,71,562,17,442
1474632002475DSC06010.png,201,405,37,424
1467809798148DSC_0102.png,264,447,141,318
JPEG_20161028_123134_1000320882745.png,148,476,155,306
1473422454648DSC_4475.png,46,544,74,443
1474631131649DSC06190.png,50,592,144,380
1474092625246black-cutting-ties-midi-dress.png,2,635,159,324
1468492660883JPEG_20160707_162653_1000404239691.png,0,640,44,480
1470383052943DSC_0672.png,53,585,47,428
1475157800526DSC07216.png,55,599,131,355
147437476241111473146361258-Roadster-Men-Beige-Printed-Henley-Neck-T-Shirt-5111473146360917-2.png,3,637,89,357
1475318812054yellow-meadows-off-the-shoulder-dress4.png,3,638,136,332
1473664925657DeeplearnS11712.png,77,556,143,363
1468884954171DSC_0446.png,3,640,7,468
1473241479939large_20111802140756.png,21,616,18,473
JPEG_20160709_132339_1000849606257.png,162,611,14,464
1480517019605E-mazingshawls29-11-201618393.png,28,612,122,398
JPEG_20160422_123029_1000839542630.png,192,352,2,429
1472895309322DSC_3606.png,95,529,9,448
1479157151295SinDenim12-11-20167037.png,22,589,126,332
1470725166175DSC_0091.png,0,640,0,411
JPEG_20160820_161235_1000449321204.png,124,597,190,323
147742634041920161025_152420.png,66,535,14,331
JPEG_20160625_135004_1000858805039.png,134,550,168,325
1481032212169DSC_4905.png,18,630,83,393
1472629131848zoom.png,42,609,171,346
1478783403388IMG_9647.png,20,613,123,323
147651848465601.png,224,459,144,331
147437923584111472022213021-Roadster-Women-Navy-Blue-Striped-Round-Neck-T-ShirtRoadster-Women-Navy-Blue-Striped-Round-Neck-T-Shirt-4501472022212885-5.png,6,612,2,365
1476881458182DSC_5569.png,0,633,41,363
JPEG_20161118_211615_1000667249412.png,133,444,117,304
1474285152774PS-4401841.png,125,513,67,370
147772088628520161028_154239.png,29,557,65,389
JPEG_20161201_133032_1000472207152.png,74,514,122,335
JPEG_20161208_151554_1000566072968.png,245,386,12,435
147394418246411461995330662-Roadster-Maroon-Printed-T-shirt-7751461995330463-1.png,0,640,73,417
JPEG_20161123_170055_1000592255596.png,290,383,55,454
147185857800320160817_145201.png,191,431,56,370
JPEG_20161201_160357_1000965016556.png,131,529,38,470
JPEG_20160607_175703_1000298564435.png,144,529,92,378
1470816460921DSC_0083.png,62,595,50,399
147185729439020160819_115600.png,5,584,50,465
1479736910871DSC_1266.png,7,588,98,382
JPEG_20161126_144741_1000194903838.png,58,539,174,363
1473415787046black-flirt-my-way-to-you-dress4.png,2,637,148,341
JPEG_20160706_150029_1000246264525.png,113,526,181,292
1474273858181MS-8502271.png,43,587,31,450
147771984099120161028_152450.png,38,557,53,363
147437260484111471949547241-Roadster-Men-White-Printed-Round-Neck-T-Shirt-9011471949547106-5.png,1,631,0,461
JPEG_20160820_165347_1000946674451.png,237,399,94,456
JPEG_20160625_160129_1000225525370.png,200,503,125,429
147185859218020160817_145827.png,155,467,97,359
JPEG_20160624_132539_1000300515085.png,138,515,161,417
1473315102531DeeplearnS11508.png,62,592,138,338
JPEG_20160906_130115_1000553944819.png,161,449,174,313
1472555920701DSC_2053.png,158,505,142,340
147185935441720160818_162835.png,46,628,4,390
1472891827136DSC_3551.png,52,640,78,458
1472549887502DSC_1968.png,3,585,2,461
1473146301048DSC_4009.png,60,608,63,439
1470124414937DSC_0066.png,156,493,81,419
1473748783009IMG_1255.png,18,593,42,342
147444937572311473243453422-Roadster-Men-Olive-Colourblock-Mid-Top-Sneakers-5791473243453247-4.png,103,532,99,393
JPEG_20160623_150734_100078497818.png,160,574,32,410
1474109911019black-weekender-ribbed-midi-dress2.png,0,637,167,315
147437345728111471675469250-Roadster-Men-Olive-Printed-Round-Neck-T-Shirt-1421471675469025-4.png,1,625,60,319
147394303578511466500078964-Roadster-Black--Grey-Reversible-Jacket-5441466500078856-5.png,1,637,3,480
1480516111634E-mazingshawls29-11-201618243.png,43,617,87,385
14583335567481A.png,169,457,46,437
1470387222023DSC_0772.png,53,467,71,358
JPEG_20160927_141552_100059003130.png,66,589,166,379
1473231464743DeeplearnS11442.png,0,560,53,425
JPEG_20160704_140145_1000473777456.png,227,407,101,409
1475248445064TNM731.png,19,471,121,393
1473486284595DeeplearnS11789.png,45,593,140,336
147438184754611472195651579-Roadster-Men-Green-Regular-Fit-Checked-Casual-Shirt-2151472195651358-2.png,0,634,82,342
1473146665516DSC_4045.png,2,513,2,477
JPEG_20160526_164838_1000277168879.png,82,478,67,451
147445015276211473243528959-Mast--Harbour-Men-Brown-Solid-Regular-Sneakers-7081473243528801-31.png,99,543,56,422
1468409400152DSC_0901.png,87,541,78,441
JPEG_20161201_131737_1000791152690.png,51,594,97,361
1473664856766DeeplearnS11678.png,61,566,175,331
JPEG_20161120_174609_10009453168.png,194,552,79,391
JPEG_20161129_183553_1000723801346.png,119,534,119,413
147438219256911471415057508-Roadster-Blue-Casual-Shirt-5751471415057325-5.png,3,633,0,472
1475060084960DSC02382.png,60,601,120,345
1472028858553DSC_0343.png,167,378,90,390
1479453261306Sin16-11-201611314.png,46,630,137,350
JPEG_20160701_153243_1000165798191.png,235,437,142,318
JPEG_20161116_180628_100022480399.png,1,508,10,480
147444574172011469617572746-Mast--Harbour-Women-Casual-Shoes-1481469617572650-5.png,39,640,54,427
147742619826420161025_143933.png,120,472,82,366
1474632295604DSC06064.png,225,438,39,436
147185920324420160818_1622380.png,24,634,59,462
1474288656318PS-4401902.png,141,580,148,390
1479736797207D15096066.png,9,640,14,479
JPEG_20161028_134315_1000116775160.png,156,499,108,382
JPEG_20160711_114318_1000716681138.png,196,486,73,390
JPEG_20161118_140233_1000880468188.png,11,640,7,480
JPEG_20161118_120111_1000155890412.png,165,513,98,421
1472892071612DSC_3561.png,63,534,88,447
1475059669534DSC02389.png,91,511,107,409
1480512820828IMG_0165.png,153,570,109,281
JPEG_20160711_173858_1000681085657.png,243,412,20,411
JPEG_20161028_115911_1000225981389.png,21,533,56,356
JPEG_20161129_130349_1000643249897.png,128,599,157,352
1479546981409DSC_02531.png,64,553,42,440
JPEG_20160627_153741_1000113604896.png,141,454,103,372
147185184625220160818_123607.png,130,551,10,480
147742427041020161025_144159.png,63,545,83,479
JPEG_20161121_155321_1000122140998.png,55,573,127,366
1473400311867DSC_0062.png,363,460,47,374
1475150627667DSC00494.png,13,616,74,421
JPEG_20160704_140640_1000207080322.png,105,584,142,325
JPEG_20160530_160138_1000616472148.png,135,392,170,310
14583334703871A.png,150,481,122,364
JPEG_20161120_134745_1000669564898.png,190,539,162,303
JPEG_20161124_195011_1000542399958.png,36,486,0,458
1458187140523DSC_0072.png,59,450,23,327
JPEG_20160702_155352_1000223878470.png,141,443,116,316
1480492956158IMG_20161129_185339.png,64,605,80,399
JPEG_20161125_170954_1000454565701.png,167,473,135,398
JPEG_20160608_145159_1000240835414.png,139,543,57,412
1473314800162DeeplearnS11740.png,68,581,173,332
1474019578534TOP893002.png,17,618,166,427
1476779081921DSC_6979.png,0,618,2,398
JPEG_20161208_142445_1000159808275.png,101,514,115,413
14583334883302.png,138,498,124,355
JPEG_20160713_152930_1000426875944.png,21,638,90,344
1471335214199DSC_0001.png,117,543,54,449
147443919887611472726586298-Roadster-Blue-Washed-Denim-Dungarees-7941472726585990-3.png,0,637,82,416
JPEG_20160608_130141_1000622467889.png,62,587,65,433
JPEG_20160712_104234_1000471438869.png,162,580,87,396
147394295439211472700327396-RDSTR-Blue-Acid-Washed-Tapered-Fit-Jeans-4841472700327143-5.png,1,633,3,480
JPEG_20160831_090635_1000534356250.png,50,586,26,463
1476771207581DSC_8981.png,98,472,164,319
1472903341557DSC_3661.png,28,582,22,423
JPEG_20160711_160930_1000760647064.png,230,394,81,418
1476530458759Untitled2.png,98,547,0,473
1471932792418DSC_0115.png,135,479,73,401
1475158972720DSC06917.png,191,431,34,432
1479454064251Sin16-11-201611510.png,29,594,117,327
JPEG_20161208_161236_1000555033902.png,128,488,150,356
14755575909862.png,21,614,77,415
JPEG_20160706_111526_1000476009087.png,112,536,166,289
1480949103887_R2A2076.png,218,456,65,444
147437943648011469529508002-Roadster-Pack-of-2-Polo-T-shirts-8801469529507675-4.png,0,640,65,429
1469254703180DSC_0426.png,18,627,148,353
1473417992511black-love-song-high-slit-maxi-dress3.png,0,640,115,363
147921554738813.png,22,619,120,332
1479461388791soi15-11-20169474.png,1,609,153,375
JPEG_20160625_140539_1000172943874.png,185,591,175,337
147754457919020161026_134943.png,40,566,58,348
JPEG_20160712_105520_1000592204832.png,225,439,198,407
1480315718623_R2A3070.png,164,464,59,336
JPEG_20160810_161626_1000590095572.png,103,544,131,322
JPEG_20161028_132601_10003444443.png,119,509,79,299
JPEG_20160701_165552_1000728317627.png,35,607,104,366
1473748976882IMG_1215.png,33,593,144,349
1471929796417DSC_0074.png,133,461,80,363
JPEG_20161117_131443_1000539042677.png,32,452,133,340
JPEG_20160530_183038_1000893163223.png,60,536,54,290
1468881366615DSC_0189.png,39,559,66,362
JPEG_20161126_135250_1000222529129.png,29,525,0,480
1471676062017DSC_0001.png,39,483,177,380
1480339767690_R2A4233.png,251,415,44,400
JPEG_20160629_163123_1000807010960.png,58,597,161,319
1467791989261DSC_0013.png,250,446,190,311
JPEG_20160630_112635_1000255221630.png,104,538,167,367
1480945692514_R2A2000.png,208,422,35,363
JPEG_20160712_155429_1000887210527.png,183,434,82,340
JPEG_20160630_171413_1000409404142.png,122,445,117,390
JPEG_20161130_141821_1000714997351.png,13,637,0,479
1468408570651146779050898002.png,119,549,166,317
1473748956046IMG_1219.png,69,582,143,400
1470822541378DSC_0154.png,181,503,20,448
147394569153711470894825119-Puma-Men-Grey-Solid-Regular-Fit-Sports-Shorts-Shorts-5701470894824622-1.png,0,638,87,386
1467897937440DSC_0216.png,97,480,151,290
1473409177633black-chasing-summer-maxi-dress3.png,3,636,136,319
147443988442911470656098142-Roadster-Charcoal-Grey-Ombre-Dyed-Casual-Shirt-5481470656098007-5.png,2,640,1,480
1474723526466DSC07771.png,105,568,112,408
147437399923311471338954627-RDSTR-Navy-MotoGP-Washed-Printed-T-shirt-5431471338954104-5.png,5,621,22,459
1476773066185DSC_8833.png,88,515,189,286
147438220837711471602154084-Roadster-Red-Casual-Shirt-7751471602152501-2.png,2,638,103,358
1477048564141DSC_7965.png,32,621,2,474
1474272291500CH-722072-3.png,19,638,2,340
1475152666004DSC00617.png,216,456,22,428
1479151345602SinDenim12-11-20166288.png,44,601,163,357
1472045402736DSC_0244.png,33,606,93,388
JPEG_20161129_182859_100067374957.png,48,558,197,312
JPEG_20161201_164118_1000276539084.png,127,471,4,352
1472038840729DSC_0208.png,75,637,24,479
JPEG_20161123_181753_1000273775608.png,253,353,65,416
1468494238201DSC_0768.png,62,521,125,321
1472031268765DSC_0391.png,190,543,111,382
147394556867411455883166864-Marks--Spencer-Black-Printed-Kaftan-Cover-Up-Dress-3021455883163319-1.png,3,638,135,389
1480513346499IMG_0524.png,72,433,71,372
1473412865959DSC_4352.png,16,618,70,341
1475152100851DSC00544.png,287,431,40,467
1471677218064DSC_0039.png,40,577,39,418
147339963799252067_XXX_v1.png,181,451,43,470
1467895411822DSC_0667.png,222,420,147,336
JPEG_20161124_144129_100054407229.png,73,481,30,405
JPEG_20160530_192109_1000745726167.png,235,339,193,273
JPEG_20160627_172304_1000918738866.png,284,370,152,303
1480580156181E-mazingshawls29-11-201618528.png,36,600,121,305
1475007362536DSC022431.png,30,607,111,369
1476771341854DSC_8881.png,120,491,110,387
JPEG_20161126_160001_1000345970218.png,98,597,155,314
147394376987011471679436875-Roadster-Men-Brown-Solid-Regular-Fit-Cargos-571471679436669-3.png,0,639,73,382
JPEG_20161116_155623_1000933216435.png,75,536,31,477
1468410615718DSC_0619.png,45,629,47,431
1474713554947DSC07470.png,255,415,23,458
147438230452911472639854223-Roadster-Men-Olive-Solid-Regular-Fit-Flat-Front-Trousers-5661472639853730-1.png,1,637,106,388
JPEG_20161117_145643_1000697032848.png,121,492,33,415
1467976196570DSC_0531.png,12,630,0,343
JPEG_20161125_153329_1000452337663.png,224,444,6,469
JPEG_20160629_160559_1000254349518.png,153,515,106,379
1471331473718558A1980.png,35,600,150,351
1472878103139DSC_3067.png,29,605,91,476
JPEG_20160526_125402_1000122160266.png,146,465,68,424
JPEG_20161208_154727_1000314972988.png,117,529,0,480
JPEG_20160629_160525_1000855700476.png,61,598,145,326
1468882304179DSC_0221.png,178,467,210,406
1469256085330DSC_0087.png,0,636,234,437
1476794806780DSC_6500.png,26,597,17,450
1474632126010DSC06187.png,26,624,49,380
1480507753955IMG_0561.png,74,467,29,399
JPEG_20161126_124600_1000558737695.png,71,431,141,334
1470921812137DSC_0234.png,7,632,158,284
JPEG_20160318_161649_-1562995959.png,234,527,49,387
JPEG_20160701_142939_1000776810395.png,52,575,179,316
JPEG_20160913_114122_1000467370748.png,35,517,111,384
1480931114697_R2A1783.png,135,496,28,439
1472623640003DSC_2574.png,95,472,306,400
1476772003632DSC_8900.png,190,553,185,354
1475009423399DSC020531.png,55,595,36,394
JPEG_20161202_162358_1000101093052.png,43,494,91,337
1467983942950DSC_0018.png,50,583,85,342
1468846751757DSC_0290.png,10,633,34,438
1474637090548DSC06802.png,95,589,29,410
1472897042766DSC_3626.png,205,368,115,428
JPEG_20161125_173749_1000899754667.png,203,422,64,403
JPEG_20161124_153645_1000891418436.png,85,486,70,450
1468410822387DSC_0913.png,37,585,53,409
1468844467375DSC_0020.png,6,485,0,332
JPEG_20160623_105456_1000639215034.png,142,566,170,306
JPEG_20160630_165159_1000415146789.png,196,444,41,400
1475612422942DSC_0954.png,22,634,18,451
147742565721220161025_164005.png,53,545,85,309
1469619090177JPEG_20160625_120415_1000202668424.png,101,554,175,331
JPEG_20160622_162158_100082524413.png,27,606,40,427
JPEG_20161120_132153_1000206763489.png,246,396,15,461
1472285222286DSC_0935.png,20,616,20,424
JPEG_20160513_155401_1000927735221.png,0,605,28,411
1470473567943DSC_0102.png,57,603,105,361
JPEG_20160622_123315_1000479515312.png,179,550,62,394
JPEG_20161025_125715_1000290925705.png,50,526,74,334
1471669954503DSC_0393.png,0,572,0,433
147444596601811472725776199-RDSTR-Men-Brown-Henley-T-shirt-4491472725775566-1.png,2,639,66,427
147438182705211470816800482-Roadster-Tonal-Blue-Checked-Casual-Shirt-8751470816800337-5.png,2,640,0,480
1481181677485IMG_20161208_115041.png,43,630,10,444
1472134626160DSC_0207.png,97,618,22,454
147438088836811471679741368-Roadster-Men-Brown-Regular-Fit-Solid-Casual-Shirt-5661471679741247-5.png,2,640,0,480
147438183360111470816800503-Roadster-Tonal-Blue-Checked-Casual-Shirt-8751470816800337-4.png,1,637,139,344
1479157567387SinDenim12-11-20166642.png,0,639,57,380
JPEG_20160530_161202_1000957435298.png,90,517,150,356
1474092627741black-daily-double-tiered-dress4.png,2,639,148,364
1472826559046DSC_3314.png,170,403,2,384
1476523731633DSC_4957.png,155,495,0,444
1480508783439IMG_0063.png,72,530,41,359
14765295230565.png,94,605,18,470
1472631475401DSC_2451.png,57,568,107,390
1475009484645DSC021621.png,122,495,56,414
147742444210320161025_160129.png,119,394,113,429
1476861535075DSC_6149.png,17,599,61,384
JPEG_20161117_185438_1000462050121.png,165,549,113,379
1470461939284DSC_0882.png,57,594,25,451
JPEG_20160622_170231_1000794512579.png,191,528,126,413
JPEG_20160702_105615_1000601308843.png,123,465,163,329
1475618214698DSC_1920.png,42,497,0,477
147323545325860056_XXX_v1.png,51,592,70,372
JPEG_20161124_134917_1000477208690.png,158,465,61,399
147323506247728440_XXX_v2.png,22,610,23,461
147438181804511470816800522-Roadster-Tonal-Blue-Checked-Casual-Shirt-8751470816800337-3.png,1,635,31,451
1476530102474DSC_4786.png,276,419,152,408
147436755256211469692942831-Roadster-Maroon-Printed-T-shirt-1351469692937614-1.png,1,636,68,439
1480958729151_R2A2323.png,188,346,131,244
147443989821011469708971782-Roadster-Blue-Quilted-Jacket-8771469708971552-4.png,4,639,137,354
JPEG_20160630_165057_1000735691759.png,144,548,81,363
1473665043405DeeplearnS11768.png,0,619,26,476
JPEG_20161128_141427_1000132763032.png,97,524,103,387
1480316065145_R2A3148.png,252,380,101,415
1481207552398DSC_0357.png,24,635,19,442
JPEG_20160820_200032_1000219633835.png,213,501,35,389
1467984714078DSC_0082.png,24,614,113,395
JPEG_20160608_130949_1000777490751.png,110,447,96,379
1467892071222DSC_0720.png,47,605,174,325
JPEG_20160625_171932_1000545578609.png,196,350,227,308
1474094020447black-heroes-draped-midi-dress3.png,1,637,137,331
147437925295811468411241430-Roadster-Pack-of-2-Crop-T-shirts-5431468411240773-2.png,0,639,42,401
1476772861046DSC_8795.png,123,573,66,383
1472555024487DSC_2040.png,0,472,0,480
1472045687923DSC_0252.png,21,623,70,395
JPEG_20161108_114207_1000394372674.png,43,613,161,335
JPEG_20161125_180329_100079716133.png,69,570,150,336
1479736533746DSC_1361.png,0,640,164,472
1467792619107DSC_0024.png,235,475,171,323
1467978889158DSC_0516.png,5,630,68,284
1468821129037JPEG_20160709_125607_1000491749000.png,123,483,34,389
1468410135095DSC_0312.png,25,574,39,436
1473665039685DeeplearnS11766.png,69,639,0,399
1469516854397DSC_0449.png,284,397,75,208
1480973448129IMG_2961.png,206,464,59,464
147438062134911470822708033-Roadster-Navy--Green-Striped-Polo-T-shirt-3321470822707723-2.png,0,638,118,376
1479456606222Sin16-11-201611597.png,32,640,101,456
JPEG_20161125_165707_1000733192407.png,26,593,92,403
1475576516587DSC_2023.png,55,568,73,387
1475151794062DSC00561.png,32,570,125,397
1470730370464DSC_0071.png,0,640,0,480
JPEG_20161208_153803_1000198340765.png,138,536,150,390
1480969060547ShinFashionSarees21090.png,100,460,18,312
1473231503344DeeplearnS11273.png,93,640,1,410
1468820990160JPEG_20160709_123550_1000524967115.png,47,561,97,429
147742487673520161025_164301.png,128,500,154,349
1474273048764PS-440172.png,202,532,134,288
147445126324111471590736668-Roadster-Beige--Red-Top-201471590736537-4.png,4,640,153,430
JPEG_20161121_165809_100094084198.png,207,417,14,460
JPEG_20161210_125926_1000750900016.png,163,457,56,448
147918846822620dresses11-11-164613.png,49,636,58,373
JPEG_20160629_142753_1000825840840.png,81,597,145,307
1480330276997_R2A3266.png,243,406,148,441
JPEG_20160924_160100_1000828909926.png,46,587,88,337
JPEG_20161125_193339_100088965072.png,124,409,171,325
1476862925815DSC_5775.png,15,589,1,478
JPEG_20161202_172842_1000982672524.png,78,581,152,362
1462883319429DSC_0469.png,242,417,140,312
1472622974508DSC_2565.png,143,564,172,308
1470917807737DSC_0207.png,0,623,133,480
147742572237320161025_162303.png,93,536,163,373
JPEG_20160706_111316_1000941505785.png,115,505,139,332
1480339741659_R2A4230.png,145,475,103,343
1467979859699DSC_0088.png,54,621,37,420
JPEG_20161203_183857_1000124765088.png,69,606,62,464
JPEG_20160513_121138_1000624571961.png,122,552,44,471
14583335645162A.png,151,486,74,422
1473747236090IMG_0590.png,65,613,147,402
147185474046520160819_115922.png,0,634,131,452
1468497079705DSC_0026.png,135,501,40,440
JPEG_20161117_112951_1000212159880.png,0,640,60,480
1479470783713soi15-11-201610002.png,58,539,181,322
1475152029116DSC00633.png,276,428,13,474
1470213087771DSC_0336.png,233,418,128,337
JPEG_20160709_131415_1000198679706.png,10,463,19,448
1473664950148DeeplearnS11725.png,48,639,2,447
JPEG_20160625_122930_1000368690493.png,175,548,138,346
1472625279242DSC_2199.png,29,613,91,414
1471929075081DSC_0055.png,142,415,141,359
JPEG_20160820_163245_1000900192611.png,195,546,108,387
1470208315314DSC_0267.png,130,485,159,427
1479737244163DSC_1293.png,27,608,56,405
1472893098477DSC_3572.png,29,563,51,449
JPEG_20161025_131023_1000726240271.png,40,494,142,342
JPEG_20161203_185522_1000817849454.png,80,528,128,449
147324106850060056_XXX_v1.png,51,592,70,372
1479546251078DSC_0013S.png,14,640,5,477
1473751653509IMG_0888.png,44,574,75,435
JPEG_20161130_152520_1000695862469.png,69,584,91,346
JPEG_20160701_161546_1000752646955.png,120,533,156,319
1480510432643IMG_0257.png,66,474,40,338
1474273206036PS-440173.png,145,593,62,376
1479469309871soi15-11-20169963.png,39,547,189,354
1475310142035GI16T472.png,95,532,59,343
JPEG_20161028_115303_1000914835192.png,25,598,120,346
1479475832181soi15-11-20169879.png,56,538,140,314
1475557226305ER4123.png,65,588,92,418
1472040133392DSC_0423.png,166,515,94,348
1475236201994AC1722.png,41,573,91,392
JPEG_20160713_163737_1000603689753.png,54,609,66,395
1474633995061DSC06107.png,14,612,15,386
147185926796020160818_1620230.png,6,637,71,474
147437393991011469181676183-Roadster-Black-Polyester-Sheer-Top-2381469181675883-2.png,0,637,73,438
1473231396384DeeplearnS1168.png,14,624,73,388
1469446067456Untitled1.png,29,587,106,401
JPEG_20160627_110326_1000926386814.png,129,591,148,307
JPEG_20161025_132512_1000993627478.png,48,550,152,376
1480510295402IMG_0327.png,63,472,102,364
JPEG_20161123_170924_1000894546032.png,164,619,98,359
1475056952538DSC02264.png,63,622,103,340
JPEG_20161025_130640_1000547796015.png,36,538,50,345
1467791219107DSC_0167.png,248,464,115,337
1474715418439DSC08019.png,71,604,88,374
1480972513906IMG_3557.png,74,427,111,442
JPEG_20160421_155449_1000847346452.png,199,359,164,311
JPEG_20160724_121441_1000559607375.png,3,630,83,405
1473415757436NapCE-STO-Intact-B-01-1.png,37,605,75,401
JPEG_20161205_131035_1000159410959.png,37,599,126,300
147445416607811471675692444-Roadster-Men-Navy-Blue-Regular-Fit-Checked-Casual-Shirt-9061471675692192-2.png,0,637,60,358
147771732185720161028_150844.png,20,542,93,346
1467887772989DSC_0042.png,126,543,102,304
JPEG_20161130_154057_1000176841137.png,146,510,0,476
1474119004995BRT467335.png,33,610,53,390
JPEG_20161126_145742_1000143290675.png,117,494,85,457
JPEG_20161121_194004_100072121762.png,56,531,104,339
JPEG_20161118_133912_1000928123270.png,211,510,128,351
JPEG_20160625_155616_1000146494875.png,249,564,170,325
1480966332236TotetecaModelShoot12050.png,7,611,113,332
JPEG_20161123_171701_1000793210192.png,180,430,63,411
1467893075703DSC_0196.png,44,500,168,327
147340540523956385_XXX_v1.png,172,491,17,459
1474703313911DSC07098.png,6,594,63,309
1480844176110IMG_20161204_131338.png,21,614,149,423
1472551689566DSC_1993.png,15,616,141,458
JPEG_20160628_125118_1000673472824.png,37,367,122,363
JPEG_20161130_141444_1000781820411.png,73,578,123,360
JPEG_20160820_130314_1000403218156.png,117,587,126,360
1467569670699DSC_0046.png,211,419,133,319
JPEG_20160704_141821_1000353673818.png,175,463,165,312
1467979418592DSC_0055.png,0,632,37,454
1469691761147DSC_0403.png,90,186,166,309
1467886977727DSC_0869.png,170,431,155,365
JPEG_20160711_160323_1000511968799.png,127,554,164,376
1474271659350DSC_0370.png,229,488,115,410
JPEG_20161210_143704_1000282462715.png,259,368,124,310
1475152256200DSC00589.png,82,548,18,435
1474715992653DSC07755.png,236,403,128,415
JPEG_20160526_124018_1000757995601.png,134,470,1,479
JPEG_20160820_164852_1000966667825.png,229,570,153,321
1468409940431DSC_0028.png,48,554,22,427
JPEG_20160810_150643_1000988752277.png,104,452,156,314
JPEG_20161028_135415_1000114628452.png,94,516,66,479
JPEG_20161129_131156_1000893023140.png,106,525,19,447
JPEG_20160422_123109_1000685523790.png,275,409,209,343
147438164720611470128154074-Roadster-Black--Blue-Reversible-Jacket-9081470128165198-1.png,0,639,21,460
1474269346430grey-keelie-matching-set.png,0,636,136,329
1478949636080eMazingShawls0082.png,16,614,35,352
1479147192066SinDenim12-11-20166128.png,44,621,128,336
JPEG_20161125_193446_1000260047024.png,152,410,146,290
1468409528064DSC_0109.png,40,587,91,433
1479151579096SinDenim12-11-20166105.png,52,619,165,356
JPEG_20160622_101727_1000427637274.png,138,473,106,383
JPEG_20161126_154844_1000149267433.png,92,567,173,289
JPEG_20160530_145128_1000851303037.png,218,587,34,463
JPEG_20161205_164421_1000759387809.png,178,420,75,451
1480512315800E-mazingshawls29-11-201617745.png,1,570,0,480
1478798240400Soie9thNov20160079.png,85,589,141,337
1470120465773DSC_0015.png,95,519,90,411
1458184144921DSC_0389.png,234,395,88,451
147394377378711471679436894-Roadster-Men-Brown-Solid-Regular-Fit-Cargos-571471679436669-2.png,3,638,109,375
147444934797311472450544112-Roadster-Men-Taupe-Sneakers-4541472450543902-5.png,34,640,54,422
JPEG_20161118_132049_1000958202413.png,59,598,162,333
147445004357611473243464199-Roadster-Men-Black-Solid-Regular-Sneakers-3911473243463945-4.png,102,533,53,417
1474724153284DSC07923.png,170,487,46,448
1474287825782PS-4402051.png,51,587,78,376
147445125838911471590736652-Roadster-Beige--Red-Top-201471590736537-5.png,3,639,1,480
1462259730635vega7.png,4,640,151,349
JPEG_20161126_144609_1000332857577.png,99,481,104,412
JPEG_20161127_182926_1000858362162.png,218,423,19,390
1468557088969JPEG_20160630_170053_1000574283463.png,124,521,139,373
JPEG_20160527_160030_100085114755.png,133,458,0,480
1470659873610DSC_0007.png,58,551,116,404
JPEG_20160709_133416_100028992250.png,109,565,182,323
JPEG_20160527_164951_1000536759852.png,133,443,1,478
147333957493957878_XXX_v2.png,117,534,20,460
JPEG_20161202_174007_1000426675448.png,128,528,42,434
1480952576350_R2A2155.png,227,458,98,412
1480576373401E-mazingshawls29-11-201618850.png,180,539,20,416
JPEG_20161116_184740_1000624456845.png,52,552,184,301
1472804503705DSC_2672.png,243,389,129,307
JPEG_20160623_142204_1000298040442.png,150,490,70,412
JPEG_20160831_145454_1000388922257.png,281,506,92,419
JPEG_20160624_135055_1000527160000.png,132,606,165,325
1467979630610DSC_0019.png,23,543,166,338
1474724004624DSC07925.png,184,564,121,376
JPEG_20160624_151330_1000230179927.png,121,369,106,367
JPEG_20160608_152901_1000809939087.png,109,451,109,415
JPEG_20160711_095714_100061533021.png,196,415,143,387
JPEG_20161118_172254_1000800540160.png,190,471,2,480
1481108897999DSC_4545.png,8,603,63,440
JPEG_20161119_151645_1000319458330.png,40,526,101,319
JPEG_20160622_163927_1000407883626.png,194,424,56,416
JPEG_20161123_171045_1000378648500.png,159,614,102,357
1480513113446E-mazingshawls29-11-201617838.png,28,605,74,375
147185290590520160818_1620230.png,6,637,71,474
JPEG_20160625_111347_1000938738839.png,115,553,160,310
1470388850212DSC_0791.png,244,394,39,317
